filename,label,transcript
audio_118.wav,2.0," There were many children who placed, there were three trees because it was a rural place, it was made of deer, then the warmen came and was able to fix it, but there were many children or teacher played with us, there were many swims, on the swims I played with my brother signs, my brother studied everything with me, with my coaching too and well there were a lot of sales and we have a lot of soft drinks. There was a patio where we could play."
audio_58_2.wav,3.0," Well, if we talk about a school program, it's really common to see kids running for everywhere. Well, I played, I used to play the ANDA. It's a play that you touch another person and the other person come to follow us to touch other. Also, as you can see, the kids playing football, well, it's rarely to see playing basketball, but there's people who like to play basketball, so, I don't know, obviously, a lot of kids for everywhere."
audio_284.wav,2.5, School playground is made for children. There are many children in this playground. Some are playing cricket like some are playing football and some are playing volleyball. The different type of children they are interested in different type of games. There was a game teacher or PT instructor also have in this playground and they instruct instruct the peoples how to play the games with the rules and the regulations and some of the students are playing their own games. They are not interested in all these type of games.
audio_181_2.wav,2.5," My favorite hobby is to irritate my best friend because it gives lots of thrill and enjoyment to me. It is a time pass and we both also enjoyed it. We got some memories and we almost want to spend more time and it is my favorite hobby Because he treats me like a kid, so I always want to irritate him, he also likes to irritate me because we both have same mindset and mental vibes, we both have same mindset, that's why we are very close to each other. It is part of our hobby, so that we enjoy with a lot and we spend more time."
audio_279_2.wav,2.5," My favorite hobby is drawing and I love to draw the pictures and I enjoy the lot when I was drawing and I'll use some tools to draw and tools are like pencil, eraser, scale and colours and something like cotton to wrap the colours and while I am drawing any picture I will involve very deep and I will draw and I love to draw the pictures and I like to I enjoy practicing my own hobby, that is drawing with an object."
audio_371.wav,5.0," So the playground is fenced off bordering the school. I can hear teachers playing, excuse me, I can hear teachers sort of talking amongst themselves while the students are playing. Students are very loud or obnoxious. They can be playing tag, going through the jungle gym, what have you. Sliding down the slide, you know, trying the best to relax after just, oh, what they find is a boring lesson in school. Maybe there's a kid being bullied somewhere too far away and all the teachers are really paying attention because they're too deep into their own complexes, you know. Just other stuff you see at recess. Just the normal things, you know. It's just blacktop with some, Thank you very much for watching."
audio_368.wav,3.5," My favourite holiday destination would be Goa because Goa is one of the best place and cheapest place where we can travel, most of the people travel and where we have so many beaches where we can relax ourselves and we can feel very pleasant there. So Goa is one of the best, I want to have a beautiful, chill out place where we can easily chill out there and it is one of the best favorite holiday destination that I have. Goa is one of the small state but it has very huge number of places where we can explore in it."
audio_165.wav,3.0," The school playground is where the students play in the school. This playground has comfortable surroundings for the students. There are building important life skills that will eventually help children become effective thinkers, leaders and collaborators. Play is under scrutiny as school administrators, teachers and parents feel pleasure for the students to perform academically."
audio_259.wav,3.0," Now I am describing the place, imagine standing on the edge of Christian white sandy beach with turquoise water stretching out as far as the eye can see, this is Serenity Cove a hidden paradise nestled along the coastline of a tropical island the beach is the framed by lush palm trees saving gently in the warm breach offering shade on a sense of solution as you walk along the shoreline the soft sand massages your feet and their rhythmic sound of the waves lapping aganistry sure fills the air the water is so clear that you can"
audio_137.wav,2.5, I love one place that is beach in beach we are enjoy a lot and in this my favorite dish is like Pani Puri and Gopi we went there for summer holidays in beach we will enjoy a lot with friends and family and...
audio_155.wav,3.0," The river had swollen beyond its banks, transforming the once peaceful town into a chautic expanse of water. Streets were submerged with only the rooftops of houses and the top of trees peaking above the murky flood waters. Cars floated emisly, bubbling like corks in the rentless current. Residents clung to makeshift rafts or wedded. To waste deep water, their belongings, bundled in plastic bags, held high above their heads. The air was thick with the sounds of rushing water, distanced turns, with the sounds of cries of people, selling for help. The down now a reflection of the stormy sky above seemed to be coped in n-"
audio_200.wav,3.0, My steer resort was on my honeymoon trip. I went there with my wife and the destination was in Jannital. So the destination trip started via a cab which was picked up from my home place only. Then we stopped at many places for having a breakfast. Then we stopped at very sightseeing spots for clicking photographs. Then we entered the resort. name was even resort it had a swimming pool it had a luxurious room with king bed size and the view was very fantastic then when there was a bonfire in the night with rain coming down the entire weather was awesome to spend in the moment of the spend the resort was very awesome
audio_198.wav,3.0," My most, my most, my most enjoying hobby is the watching the KitKat because I like the KitKat very much. KitKat is the most popular sport in many countries, particularly in England, Australia and India because I know my country. So I like watching the KitKat because I like to watch the IPL because it is from many inspirations. So I will watch we can also get the can also get the motivations and also motivation from the ticket while watching it I will get inspired by it There is no any tools that you that my hobby because I like only the watching that Yes, I like practicing on hobby on one with other on my own I like to and I like to watch the ticket it on my own It is the most and it is also a very one favorite game so many people like to watch this cricket"
audio_369_2.wav,2.0, My favorite sports and cricket we have a lot of famous to cricket and sports we will be to great that many people here we have the centuries and cricket to be well played and energetic and fully energy and healthy. So many so many programs we have the conduct all about the cricket and cricket watching to this work up and so many because to show people for the anxiety into teams to provide it to energy and good scouts everybody to take it to all favorite sport thank you.
audio_3.wav,3.5," A flood, it is a natural disaster, it's something that might happen because of no reason. Hopefully, nowadays, we do have a lot of technology that let us know when something might happen so we can be prepared, but it is also a bad thing because it causes a lot of debt when it goes to somewhere where they're not prepared for it, so it is actually a very important topic to take care of those situations to be able to to make it if something happens to the area where you're living in and that's actually something that's not happened where I live in in Monterey."
audio_233.wav,3.5," The school playground is a fun place, kids run and play there, they laugh and shout. Some climb on the tall things, others slide down fast. There are swings that go high up, kids talk and share secrets. It's like a busy behave with lot of noises and happy faces. The grass is green and soft. When the school bag brings, everyone slowly goes back to their classrooms."
audio_205.wav,2.0," My hobby is to enjoy every moment of the life, whatever it may be, it may be sad, happy or something else, every moment is precious for us, so we need to enjoy every moment in our life, whatever it may be the result, we should not think on result, we should think on process how the process is going on then it will automatically give you a smile on our face and that is my ultimate goal not thinking of too much of result what will happen now tomorrow day after tomorrow no favorite hobby is to enjoy the every moment of life having smile on my face. That's it."
audio_116.wav,3.0," I'm currently at the airport, basically at the entrance, and then when I entered the gates, I went directly to the main door. As I enter the main door, I can see all the people that's running to and fro. There are also kids roaming around, everyone is just too busy with their own stuff. There are people everywhere that has baggage with them and when I look into The person at the reception area. There's a big screen on top of him and then from there I can see the flight numbers which are delayed and which"
audio_356.wav,2.0," Actually, the most I use it to enjoy is like practicing coding. I really like the coding because that gives you some much confidence in you like you can do it and you can be able to think and give the answer and give the solution in a most appropriate way. coding is my best hobby I use to spend so much amount of time on it like after going to college most of the time I spend on coding it is my biggest happiness because the coding is really important for the placement and everything so I really like it so much yeah I take some help from the from my friends as as well as mentors that queued me and if confidence to build more enthusiastic or more interesting we can go better depth."
audio_245.wav,3.5, My favorite hobby is listening music. I really enjoy this hobby a lot. It's my favorite because it gives me a pleasure whenever I get stressed or I feel tension about anything. It really gives me a peace of mind and I also use some kind of tools for this. I use star maker app to improve my singing skills. It really helps any kind of person to improve their singing skills and I enjoy practicing by listening and with my friends like chorus singing and we really enjoy those kind of singing as morning time for any during getting ready to call us we from wake up time to till going time to call is we
audio_27.wav,3.0," My favorite hobby is reading. When I need, I get time. I get lost into different worlds and stories. I pick up books which are very interesting and sometimes when I get bored, I also read books books and I read adventurous books some puzzles and detective books other times I explore magical lands filled with dragons reading helps me learn new things and imagine exciting adventurous without ever leaving my chair and my favorite hobbies are like including reading I also have hobbies of seeing TV and watching phone singing etc."
audio_121.wav,2.0," So, my favorite hobby is doing yoga and meditation. It gives me free of my space and it gives me relaxation and doing yoga if there are many benefits and the most about my hobby is I will do these yoga in the morning and also as well as in the evening. So the most interesting in my hobby is while doing I am very excited to these yoga sanas and also I take some of the tools whenever I do the yoga like like using skipping skipping tool and"
audio_234_2.wav,3.0," Well, the scene of an airport depends a lot on the country. Most of the times it's a very organized environment with a lot of security and also sometimes can be a little bit chaotic because of the people that arrive, that arrive there like all day, every single day of the year and there's also a lot of fast food when you can go and grab a drink, grab something to eat and have a good time while you wait for your plane to arrive and also you have the duty free where you can get a lot of good brands and renamed brands for a cheap price."
audio_225.wav,3.5," I can tell you that many people enjoy their hobbies and I enjoy the most about my hobbies sense of fulfillment, luxation and to express creativity or explore new interests. Also there are tools that I need to use for my hobby is brushes and paints and also I want to be a photographer so I might need a camera and I love gardening so I might need and gardening tools. I enjoy practicing hobby on my own or with others."
audio_322.wav,2.5," My favorite place is Manman Bandala where the Goddess Hanuman is there. It's a traveling from the villages and reaching the destination upon the hill. The local foods are famous like dosas and dosas. There is a particular season to visit that place is Antikamasam, where all people early morning, woke up and visit this place to pray the Lord Hanuman. This is my favorite place to visit."
audio_273.wav,2.5," My topic about pot makes this day special, every day is normal day but this day was somewhat special because of I travelled with my friend from Tirpati to Anandapur and went to her house and by walk from railway station and that was a good pot in this day. because we talked about many things and about what we done in the Tirupati and what we not visit in Tirupati also but next time we will go Tirupati and we visit all that and in the early morning at 6 am I walked with my friend that was my very beautiful thing in this day and my brother and sister came to my home to my home. That was also special. We discussed so many things in this day. Thank you."
audio_323.wav,3.5," My hobby is to watch movies and listen to the music and I mostly I used to listen this music which are very melodious and I like to listen the melodious songs very much and I never try to sing a songs because my voice is not that much good and my hobby is to read a books also and watch and watch movies and my favorite movies or which are pleasant and which gives us comedy to enjoy with the family and I used to see with movies whenever they come on the television, festivals like that and I used to listen music whenever I travel to long places and I used to listen very Thank you very much."
audio_351.wav,3.0," This is the Peer in the Biggest Answer Hey, I am Tripanth Hey, I am Skull Chopper Thanks for the discussion The nicest thing about myself or should I say my hobby is that I am a really relaxed person both inside and outside I am a cool person in my own right and that is enough since my vibe also creates a great environment around me. I can't tell from the beginning but I have noticed a shift in myself and it's extremely cool so I accept it. I choose to be happy no matter what. I like not to rely on people for happiness so I am quite content with my own company. I choose to write so that I could express myself and"
audio_247.wav,3.0," My favorite place to visit is Srinagar because it was in the top of the North India. My journey could be like this. I am going by train to Jammu. After that we are going to have a car by which we reach Srinagar. By using Kair, we are able to see the natural beauty of the Jammu and Kashmir which is very excited to see. It looks like a heaven. The local food which is famous in that place was Rajma Chawal during the road trip and there are mushrooms as well which is special. favorite season or a particular time in which we are able to go to Srinagar was in winters when the snowfall is going to begin because it looks very beautiful in that"
audio_128.wav,2.5," Hello, it was a while seeing the school playground is bringing back the memories of my school days. When I was a kid, I used to play there on the school playground with my friends and my childhood friends. It's not a wonderful feeling. Cannot express the feelings of us grateful I am playing with the ground. Each time we went to the ground to play a lot of games like cricket, football, ice and water, anything. I cannot express the meanings or the playground means to me."
audio_75.wav,4.5," The best day of my life was when I graduated from high school. It was the day with filled with excitement, pride and celebration. I wore my cap and gown and walked across the stage and received my diploma with huge smile on my face. My family and friends cheered for me and I felt a sense of accomplishment for all of my hard work. It marked the end of one chapter in the beginning of a new adventure filled with endless possibilities and it's a day that I'll always cherish and remember fondly as a significance muscle in my life."
audio_330.wav,4.5," my most favorite hobby of all times it's dancing any kind of dancing but particularly I've been a contemporary dancer for 15 years of my life but I also like dancing sumba or salsa that's very energizing what I love the most is is actually my mood improvement. I just feel very much alive every time that I dance. And I just feel free, very free. For dancing, usually I don't need anything in particular. In any case, just a good pair of shoes that are comfortable for moving around. And I actually enjoy both things, either dancing by myself and for myself, but also with others and in groups."
audio_30.wav,5.0," a favorite place for me to visit is Seoul, South Korea. I've been there many times but I never get bored of it. I love to go there especially in the spring or autumn when the weather is just perfect, not too hot and not too cold. When I go, I really like to go to various cafes they have a really nice cafe culture with lots of trendy and stylish cafes I like to cafe hop around to different new coffee shops that I looked up on Instagram or other social networks another thing I really love to do is go up a mountain solely surrounded by various mountains and go up a mountain at sunset when the evening light is just perfect to look out over the city."
audio_84.wav,2.5," For me, what I saw in the TV or in the television, what we saw in the station is really like there's many people wanting to go home or go to work, go to school, but it's kind of hard to go first because a lot of people want and they're really obsessive to go what their destination and what they learn is go early, prepare and go morning early."
audio_338.wav,2.0," My school has a big playground. It has a used boundary wall. We play all types of games in the playground. We play volleyball, hockey, football, cricket and basketball. Our school principle encourages all the students to play one or the other game. We have very strong teams of the player. They practice different games in the playground. Various matches are held on this playground. The pretty is chapter of our school view running in the playground. He encourages all the players of our team to have won many prizes in sports and games. Our school playground has produced many great players. They play at a level and as I am a school playground."
audio_108.wav,5.0," So my goal in life is just to help people as best as I can and just try to make the world a better place. The challenges that I would have to face are just making sure that I do a really good job when it comes to helping other people because helping other people can be a difficult challenge. especially since a lot of, well, some people deal with issues that take a lot of work to overcome. And the thing that motivates me to stay focused and determined, I would have to just say is seeing other people do really well and overcome challenges in life and do better in life. So I'd have to say that's what really motivates me in regards to helping other people, and just making the world a better place in general, just making sure that the world is better."
audio_334.wav,2.5," నికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికిక� You won't get tired, that's one reason why I love hiking, you won't get tired easily, when you hike, you hike on top, you hike towards the mountains, you hike down, you hike on a major road, stuff like that, and I enjoy practicing it with my friends because it makes it easier for me to last while hiking. ლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლ"
audio_134.wav,2.0," Well, there was a time in my holiday destination in our house Christmas because we spent time in my family, my friends, my cousin or other niece were celebrating every Christmas here early. And that is the most memorable, um, my favorite holiday destination in our house. I hope right now 2024 will be having my family of course spending Christmas and yeah that's a memorable thing. I hope someday Christmas again again."
audio_298.wav,3.5," So the school playground, it has some, the playground looks like a place where children can interact and play around and also there are some instruments there like some bungee jumps, bouncing casso and the rest. CISO. So there's some activities going on in the playground like students sliding through them playing with themselves and sounds you can hear in the playground like finally maybe students just being happy making some random sounds like shouting playing on the rest. Thank you very much for watching, please subscribe and hit that like button!"
audio_45.wav,2.5," I was going to go in the crowded market but there was a lot of people who was going to buy their stuffs and the market is so very dirty and so smelly. I'll go with my cousin in the carotid market and she say no but I'll go by myself and buy the things that I needed. So, please."
audio_315_2.wav,3.0," Okay, my stay was quiet, fun, and comfortable. The resort was actually really great. The rooms were very beautiful, the decoration, all according to the theme of the resort, that it was nature. The rooms were very comfortable, the team, the working team, they were all very, very kind. really enjoy my stay at the resort and I will definitely come back again. I will recommend it to other people too. It's a place that you must visit."
audio_66.wav,3.0," Jaipur is a beautiful city and it is a beautiful culture also and Jaipur have a good architecture and good architecture by good architecture in their buildings and constructions. They will provide a such good environment for the visitors and tourism for and it is there. Jaipur is well developed holiday for tourism, well developed tourism city. I think this is the best holiday day station for me as for me. I think this is the best And it is good Even we also good for good holiday station"
audio_86.wav,1.5, A crowded market often means more opportunity not less opportunity first if a market crowded it means that there is plenty of demand there are lots of people who want to buy second if a market is crowded there are lot of ninja ways to figure out what need stills being meat include bigger flares easy it is not a bad film but it is a crowded market it is not not worth.
audio_243.wav,2.5, My favourite place is Tirupati. I used to travel in train to reach the Tirupati from my boarding point. And the journey is very awesome and also I enjoyed a lot in that journey. The local food of Tirupati is alike Kovar air and one thing special about Tirupati is the hundi of Tirupati temple. I think the budget will be high in Tirupati hundi only rather than in the India's budget budget because most people are believing that the tilputi temple is very aesthetic and also powerful god and the season means there is no particular time or a special time to visit the temple
audio_187.wav,3.0," Hi, I am here to discuss about my favorite hobby, my favorite hobby is to listen music. I enter by listening music very much, I listen to music whenever it is possible for the situations and it is not to be time viable and it is very useful and there are the tools which is like music player and the music adds like you listen from that and I enjoy practicing my hobby with my own. I sing the songs with myself and enjoy the music. The music which makes us feel happy or any emotions you like. I enjoy practicing music by my own."
audio_160.wav,2.5," When I was a kid, I liked to go with my friends to the store and purchase some food, some snacks to chill a little bit in the playground. I remember that we played football a lot. a lot and in other games like basketball and criminals and police, all that games that we play at the school when we are, when we, when all of us are a kid. So that's the only rumor that I have."
audio_13.wav,3.0," Football is a globally popular sport played between two teams of 11 players on a regular field. With a goal at each end, the objective is called to by getting a ball into an opposition team, goals using any part of the body, expect the hands or arms. The game is played in 45 minutes and within a 50 minutes half time break and the team will be most gold in the match wins. If the score is tight, depending on the completion, the match can be ended draw. under to the extraction of the process the penalty shoot."
audio_36.wav,2.5," My favorite holiday is summer destination in the Boracay. It is the capital of the state and I visited it along with my friends in summer and before arrival to the beautiful Boracay, I reserved the hotel through Atsur operation company so that we can enjoy the destination and we've been there. and I like a summer because uh it's not raining there and we can be enjoy and we can be uh and enjoy the the beach and we can clearly see the ocean"
audio_29.wav,3.0," My favorite piece of this book is called, is Regina. I love to use Regina because I do think I have animals, I get to see them. The rabbits, the horses, all the animals, different kinds of animals. even domestic animals, the lions, the cats, the dogs, the monkeys. Well, the place, the kind of food I like the most in the world, especially quads, is the banana. Why? Because I actually love to eat that particular food. And I get the shape of the monkeys too, and I will never be purchased a pound, I won't be grabbed that well. There is a particular time, or season, that is. Mostly, I enjoy this whenever it's holiday time, because everyone, the kids will get it."
audio_171.wav,3.5," My favorite hobby, my favorite hobby is to fly a kite. The tools that I need is a kite winder, a kite and wind. I enjoy practicing my hobby on my own. The best, what I enjoy most about the hobby is the feeling of freedom, being able to just relax and let the wind take the kite."
audio_143.wav,2.0, My favorite place to visit is our province which is Bicol and I love Chablee. I love going to Bicol because there's a local foods or dishes which I love to eat there. I can eat seafoods there that we can get from a sea. And we used to travel or to go to our province which is people when it's holy week. So where our whole family is gathering our holy week or spend our holy week to our province and we bond and we celebrate or spend the holy week together with our whole family.
audio_326.wav,2.0," Goa, my favorite holiday destination is could be a Goa because there is a nice place delicious food and a friendly people in Goa is a famous for the beach it has a very high and awesome since my hobby is taking photography so there is a good place to take my pictures boosting and hints my skills. There is a not only KLCC but also a famous for the delicious food at Azagawa. It is a small and very usual in Agawa. It's a made of a chicken, beef, rabbit and etc. It will be beef with rice."
audio_278.wav,2.0," My favorite place is, we call it Hustle, the journey or travel experience is very good and that places you can never forgot that food is good, it is very delicious and also My flower also can sit inside me and also we can eat together and in particular time of day or season when this place is specially magical or beautiful but night time we can we will go that way."
audio_222.wav,3.0," My favorite place to visit is my local cinema, it is close to my house so I don't take any vehicle there, I work there, I order a popcorn or whatever drink I need and then I sit and watch the movie playing in the cinema. The reason I love this place is because I get to be among the first set of people to watch a movie and not come to an online platform like Twitter already and see information about the movie when I have them."
audio_96.wav,3.0," Greetings. I am about to describe my favorite hobby. My hobby is to read books. What is the thing that I enjoy most about my hobby is because when reading books it gives you a peace of mind and it also gives you a lot of knowledge. You can learn a lot of vocabulary from what you learn and you can also use it in your daily life. There are certain tools that I use in order to read. For example, I have a lot of books from which I most commonly read, but I also use the phones and laptops in order to read because there are many free apps and also paid apps in order to provide you books. I enjoy practicing the hobby on my own because reading alone is a kind of a piece and it is also very soothing. But I also suggest others to read a lot of books because it can greatly improve their vocabulary and it also can help them to improve themselves."
audio_52.wav,3.5," Book a staying in resorts in a great way to relax and enjoy a vacation. First booking, reserve your room early, especially during busy time, look for a special dose. Second amenities, resorts offer things like pools, spas, gym and restaurant. Third dining, resorts often have different restaurants, some offer meal plan so you can pay for food in advance for activities, participate in activities such as swimming, yoga or guided tours. Fifth, relaxation, use the aspar, lawn by the pool or just invite the peaceful setting."
audio_241.wav,2.5, My favorite sport is cricket. I started watching cricket since 2003. My favorite cricket is Virat Kohli. He is playing cricket very well. I like cricket because I like to pick cricket and I like to watch cricket. So there is a bat and a ball. So there is a batsman and a baller. baller so I like when when a batsman hit a six and I like cricket because so whenever I go in the ground I feel like I'm a batsman and again so cricket is most most
audio_306.wav,2.5, The airport is buzzing with activity as people scream around like lugging suitcases and looking at departure boats. So when I was on the airport I saw a mother was running towards his son with a sandal in his hand as maybe she was very angry with him so she started beating him. I was laughing and other people also was staring at them what they are doing. So this was a very hilarious incident for me and it was shocking as well for some others.
audio_312.wav,2.0," Flood is a natural phenomenon that occurs due to a various geological process. It is one of the most dangerous and natural calamities that we can cause lethal damage. The main reason for flooding is the exclusive rainfalls. Rainwater is collected by the use of rain and prevent the floods through the dams. That will be the most frequent type of the nature. nature, disaster and occur when overflow the water or lands that usually dry the floods are often caused by heavy rainfall rapidly so the storm is useful to the tropical sky ecological and natural disaster when water covers that is usually dry."
audio_179.wav,2.0," The best thing in my life is the first time when I went to college, the first day of my college I entered to the college after completing my schooling, the subject I have chosen is completely opposite to my wish because I like studying medicine but I haven't performed my entrance well so I got one I got to study engineering which is the most hated subject my way by me but the first day I went to the college the first time we saw my favorite professor he was so handsome I admired him I liked him when When he talks, when he teaches, when he speaks with others, when he laughs, when he smiles, I love this."
audio_42.wav,3.0, Today my topic cowboy is about destroy my favorite hobby. My favorite hobby is playing Chinese Shakers. It is a game which give me the knowledge of thinking ways because it is like having a star on the board. The one it needs to at most it needs two players to play with. My hobby is according to play within two members because it is not able to play with my own. It is very interesting game as it helps to make one person a person how to reach the goal. to the life it helps to the how the way we have to choose optimally so I'd like to prefer all to have a game
audio_318.wav,3.0," we're first of all to describe my stay in Arizona I need to mention that I was in Santa Marta the hotel was so so clean and the staff was very patient with every concern I had during my during my stance also the food was amazing because they have four different restaurants for different countries it was Italian, Mexican, Colombian, and Mediterranean food, so every dish was really really nice. Also they were different places to meet with your family and with your friends."
audio_207.wav,3.5," The playground looks like a beautiful magical book where you can have all the fun and activities. You have the sandbox which everyone is there playing and doing some sandcastles and playing with their trucks, imaginary work, carrying on the sand and it sounds amazing. Actually, I enjoy a lot meeting other students from other colleges, slash schools, which they go for the same playground. Actually, it's not on my school, but it's on a public space, which we all go and around. We can hear all the cars and birds and people walking around and talking about it, which is very nice and very wonderful. Today is a very nice day and I can hear the birds singing through this lovely day which is nice for me and my friends to live this life."
audio_283.wav,2.0," Well, when I was a child, I remember I went to the kindergarten and I liked to play ground. I remember there are a lot of kids, a lot, well, the teacher, and just enjoy your life. You didn't think in other those. so good because you need just enjoy enjoy play play play with the with the land play with the cars or play video games play with the toys with the car toys was amazing"
audio_255.wav,2.5, I have seen a flood in the year of 2005 in my hometown which is West Bengal and the city is Murshidabad. So in the flood when I saw like so many people are harassed by the flood and there was like a government provided food To the victims and we donated some money we collected some money for the victim people victims and There are no place to stay so that's why we
audio_339.wav,3.0," First journey or travel experience means I will journey or go to Bombay, it's a very good place. There are some historical places out there to see, it is a very wonderful place. There are historical places like some villages etc out there, famous Bombay, here in this Bombay, in Bombay some Bollywood hightars also is there. In Bombay there is no rice only, food dishes, I eat so many, I like the most is many, I I interest in Mary and I see the places it is a magic I will go to in the one"
audio_5.wav,3.5," They usually are divided in sections like the section where you can find the slides, the swings, the seesaw, the monkey bar, and maybe a sandbox. And there is also another section where you can play football and basketball. I think the playground, it is a place where you can rest, you can laugh, you can scream, you can run. And it is a place to be free from classes. enjoying a big kid for a while and it is amazing. Normally there are trees as well. Some students they rest under the trees, they study there, but most of the time they are just running around."
audio_257.wav,3.0," What do you enjoy the most about your hobby? I enjoy playing sports, that is my favorite hobby. Playing gives me happiness and it is pleasure. And then you choose that you need to use for your hobby. The tools which I use to perform a hobby is the cricket bat and the cricket ball. I enjoy very much practicing my hobby and my own, along with others, mostly I get to practice my hobby with my own. I like playing sports, it gives me pleasure, happiness, it increases my mood, it brings me happiness. us so it's a great hobby that I have"
audio_366.wav,3.0," A flood happens when there is too much water. This can come from heavy rain, rivers, overflowing or big waves from the sea. The waters cover the land, roads and houses and this is very dangerous. It can be super risky because it can wash anything and make it hard to get safe places. And also people in animals need to find higher ground to stay safe during a flood and that's super risky for me."
audio_101.wav,3.5," Yes, the best day of my life was the day I graduated from the best departmental law degree in engineering, I was so so happy, if this day I didn't come, I wouldn't have been happy, the experience, I would have, if I didn't have this experience, I would feel so happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I wouldn't have been happy, I కికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికికిక� ლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლ"
audio_227.wav,5.0," My favourite place to visit are the beaches in Cornwall in the United Kingdom. It's actually where I grew up but I no longer live there so now I really enjoy visiting Cornwall as a tourist. You have to take a long car journey from where I live to get there with some beautiful sights of the English countryside along the way. My favourite food to eat in Cornwall is Cornish pasties, which are pastries filled with meat and vegetables, as well as cream teas which are scones filled with clotted cream and jam. I really enjoy summer evenings at Cornish beaches, particularly eating dinner on the beach after a few hours of swimming in the ocean and talking with my friends and family."
audio_115_2.wav,4.0," I truly want to have one life goal, and that is not to die poor, while people may say that money does not buy happiness, or cannot buy happiness, money can, essentially, buy, or at the very least take care of a lot of life's issues, and set issues with being down your happiness. As such, I made it my goal in life to essentially accumulate as much wealth as possible. I know you for myself also for my family, the thought of going old and yet be dependent on government programs as such forest me, let all for my family, whom I cannot say are very dependable, as such I will try my best in order to accumulate wealth, take care of all of us, throughout our ages, up until our, hopefully, time of demise."
audio_214.wav,3.5," A crowded market is a situation where there is a lot of competition between companies selling similar products or services. In a crowd market, it's important to find a way to stand out from other products. This can be done by highlighting a unique experience. Personal personal story or branding. It can also be done by adding technology to a service or doing something Manually that's usually done with software a crowded market mean there is a lot of demand and There are many ways to figure out"
audio_172.wav,3.0," My favorite holiday destination is spending time at Goa. Goa is my favorite holiday destination because I love beaches and there are many beaches in Goa. Apart from beaches, I love the churches which are there at Goa because they give me peace. And at the beaches I love to spend time because I am a water baby and I love to hang out at places which give me a lot of solace and it is a very nice place to chill and hang out with as it is to the coastal region."
audio_99.wav,3.5," In the bestling market, a symphony of voices fills the air as windows, shoppers view through narrow SLS their eyes scanning colourful displays of fruits, vegetables and spices. The aroma of fleshly baked bread mingles with the scent of exotic herbs stop and sample the delights of offer. As the sun begins to set the market reaches in the frenzy of activity casually giving way to a sense of contented satisfaction. So what the people selling and buying in the market. What sounds to hear in the market?"
audio_293.wav,2.0," I have a goal but I'm not ready to tell anybody like a flow because it's going to be achieved and then to make them sure that I have achieved the goal what I dream of myself. So let I keep my goal aside but I have a goal to travel the world too and it's my dream and goal and my much more I'm mad to keep it efforts in that. So I am ready to travel world and to explore more and more beautiful things, let us enjoy that. That's the main goal I have right now."
audio_216.wav,3.0, The most my hobby is listening music. I enjoyed a lot during my listening music. I use my mobile for listening. I don't use anything for listening music. I have lots of songs in my mobile using the Spotify and my Geo app for listening music. I didn't expect other people to enter while I enjoy my music. I enjoy my own company during listening. Thank you.
